script|job.arctic-isolated-instnace.catchReportFinal:0, player, , "{@player}   ¿Qué hago ahora, {nameof @guide}?"
script|job.arctic-isolated-instnace.catchReportFinal:1, guide, , "{@guide}\tRegresa a la estación y habla con {nameof @profArctic}."
script|job.arctic-isolated-instnace.argue.groundwork.intro:0, profArctic, , "{@profArctic}  ¿Cómo te fue, Oli?"
script|job.arctic-isolated-instnace.argue.groundwork.main-question:0, profArctic, , "{@profArctic} \t¿Qué nos puedes decir de las dos teorías de por qué no hay {pluralnameof GlassSponge} en el {m}Mar Glacial{/m}?"
script|job.arctic-isolated-instnace.argue.groundwork.main-question:1, , , "Teoría 1: Las Esponjas están estresadas por los niveles de luz."
script|job.arctic-isolated-instnace.argue.groundwork.main-question:2, , , "Teoría 2: Un depredador se está comiendo las Esponjas del {nameof RS-4Z}."
script|job.arctic-isolated-instnace.argue.groundwork.main-question:4, , , "<i>Nueva Teoría:</i> Un depredador se está comiendo las esponjas, pero no en el {nameof RS-4Z}."
script|job.arctic-isolated-instnace.argue.groundwork.main-question:6, , , "Ahorita regreso"
script|job.arctic-isolated-instnace.argue.groundwork.lightClaim:1, profArctic, , "{@profArctic}   Creí que ya habíamos hablado de esto, Oli."
script|job.arctic-isolated-instnace.argue.groundwork.lightClaim:2, , , "Los niveles de luz parecen estar bien. Algo más debe estar pasando."
script|job.arctic-isolated-instnace.argue.groundwork.lightClaim:5, profArctic, , "{@profArctic}\tHmm. Podría ser eso. ¿Tienes pruebas sobre los niveles actuales de luz en el Sitio Z?"
script|job.arctic-isolated-instnace.argue.groundwork.chooseLightFacts:0, , , "Presentar los datos del AQOS"
script|job.arctic-isolated-instnace.argue.groundwork.chooseLightFacts:3, , , "Ahorita regreso"
script|job.arctic-isolated-instnace.argue.groundwork.lightComplete:1, profArctic, , "{@profArctic}\tEn realidad, estos niveles de luz parecen estar bien. Parece que está pasando algo más."
script|job.arctic-isolated-instnace.argue.groundwork.unrelated:1, profArctic, , "{@profArctic} No creo que ése sea la respuesta que necesitamos, Oli. ¿Tienes algo más?"
script|job.arctic-isolated-instnace.argue.groundwork.predatorClaim:1, profArctic, , "{@profArctic} Creía que ya habíamos hablado de esto, Oli. No hay depredadores que coman Esponjas Vítreas en el Sitio Z."
script|job.arctic-isolated-instnace.argue.groundwork.predatorClaim:4, profArctic, , "{@profArctic}\tHmmm. ¿Lo observaste?"
script|job.arctic-isolated-instnace.argue.groundwork.predatorClaim:8, , , "Ningún depredator del Sitio Z se come las esponjas."
script|job.arctic-isolated-instnace.argue.groundwork.predatorClaim:9, , , "Ahorita regreso"
script|job.arctic-isolated-instnace.argue.groundwork.predatorClaim:11, , , "¡Sigo trabajando en ello!"
script|job.arctic-isolated-instnace.argue.groundwork.predatorComplete:1, profArctic, , "{@profArctic}  ¡Qué curioso! Entonces debe haber algo más."
script|job.arctic-isolated-instnace.argue.groundwork.bothComplete:2, profArctic, , "{@profArctic}\tHmmm. Veo que has investigado, pero aún no tenemos una respuesta."
script|job.arctic-isolated-instnace.argue.groundwork.bothComplete:4, player, , "{@player}\t Ay. No lo entiendo. ¡Esto es imposible! ¿Cómo sigues siendo tan paciente?"
script|job.arctic-isolated-instnace.argue.groundwork.bothComplete:5, profArctic, , "{@profArctic} Créeme, se necesita práctica."
script|job.arctic-isolated-instnace.argue.groundwork.bothComplete:6, , , "Investiguemos un poco más. Sabemos que hay muchas Esponjas Vítreas en el Sitio X, y no hay ninguna en el Sitio Z."
script|job.arctic-isolated-instnace.argue.groundwork.bothComplete:7, , , "¿Podría estar pasándoles algo por el camino?"
script|job.arctic-isolated-instnace.argue.groundwork.bothComplete:8, player, , "{@player} \t¿Quieres decir... en el Sitio Y?"
script|job.arctic-isolated-instnace.argue.groundwork.bothComplete:9, profArctic, , "{@profArctic} Exactamente. Puede que un depredador en el Sitio Y se esté comiendo todas las Esponjas Vítreas antes de que lleguen más lejos."
script|job.arctic-isolated-instnace.argue.groundwork.bothComplete:10, , , "Ese puede ser un buen lugar para investigar."
script|job.arctic-isolated-instnace.argue.final.shortcut:0, profArctic, , "{@profArctic}\t¿Qué descubriste?"
script|job.arctic-isolated-instnace.argue.final.main-question:0, profArctic, , "{@profArctic}¿Encontraste algún depredador entre el {h}Sitio X{/h} y el {h}Sitio Z{/h} que pudiera impedir que las Esponjas lleguen al Mar Glacial?"
script|job.arctic-isolated-instnace.argue.final.load-argue:6, , , "Presentar los datos del AQOS"
script|job.arctic-isolated-instnace.argue.final.load-argue:9, , , "Ahorita regreso"
script|job.arctic-isolated-instnace.argue.final.unrelated:2, profArctic, , "{@profArctic}\tUm... ¿querías enseñarme esto?"
script|job.arctic-isolated-instnace.argue.final.unrelated:3, , , "Necesitamos un depredador de esponjas vítreas y un conteo de la población del depredador para demostrar que viven en el Sitio Y."
script|job.arctic-isolated-instnace.argue.giveUp:0, profArctic, , "{@profArctic}    De acuerdo, Oli. No te preocupes. ¡Seguro que lo averiguarás!"
script|job.arctic-isolated-instnace.argue.giveUpArgument:0, profArctic, , "{@profArctic} No te preocupes, Oli. Avísame cuando estés lista."
script|job.arctic-isolated-instnace.argue.final.complete:1, profArctic, , "{@profArctic} Así que las Estrellas Cojín se comen todas las Esponjas Vítreas del Sitio Y, antes de que puedan llegar al Sitio Z."
script|job.arctic-isolated-instnace.argue.final.complete:2, , , "¡Esto fue muy complicado! Estoy impresionada por tu persistencia."
script|job.arctic-isolated-instnace.argue.final.complete:3, player, , "{@player}\t Ja. Mi mami lo llamaría terquedad."
script|job.arctic-isolated-instnace.argue.final.complete:4, profArctic, , "{@profArctic} Bueno, como quieras llamarlo, tu hermana era igual."
script|job.arctic-isolated-instnace.argue.final.complete:5, , , "Transmitiré lo que aprendimos a mis colegas de Noruega: ellos también están estudiando las Estrellas Cojín."
script|job.arctic-isolated-instnace.argue.final.complete:6, player, , "{@player}      Vaya... ¿tienes colegas en Noruega?"
script|job.arctic-isolated-instnace.argue.final.complete:7, profArctic, , "{@profArctic} Hablo con gente de todas partes, Oli. Toda nuestra red de científicos está conectada."
script|job.arctic-isolated-instnace.argue.final.complete:8, profArctic, , "{@profArctic} Gracias de nuevo por tu ayuda. Si te interesa otro trabajo, ¡avísame!"
script|job.arctic-missing-whale.start:0, arcticSci, , "{@arcticSci}    Gracias, Oli. He estado muy preocupada por la pobre Linda."
script|job.arctic-missing-whale.start:1, player, , "{@player}       ¿Linda?"
script|job.arctic-missing-whale.start:2, arcticSci, , "{@arcticSci}    Nuestra ballena desaparecida. Una de las matriarcas de su manada."
script|job.arctic-missing-whale.start:3, , , "Mi equipo lleva tiempo siguiendo a la manada."
script|job.arctic-missing-whale.start:4, , , "Todos los años migran por aquí antes de regresar al sur."
script|job.arctic-missing-whale.start:5, , , "Este año, sin embargo, faltaba una."
script|job.arctic-missing-whale.start:6, , , "Comprobamos el dispositivo de rastreo de Linda, pero parece que dejó de transmitir."
script|job.arctic-missing-whale.start:7, player, , "{@player}       No te preocupes, Profe. Estoy segura de que volverás a ver a Linda."
script|job.arctic-missing-whale.start:8, , , "Pues, ¿Que tan difícil puede ser encontrar una ballena? No son exactamente pequeñas."
script|job.arctic-missing-whale.start:9, player, , "{@player} Saldré y me pondré a buscar."
script|job.arctic-missing-whale.start:10, arcticSci, , "{@arcticSci}    Gracias, Oli."
script|job.arctic-missing-whale.start:11, , , "La última ubicación conocida de Linda fue en algún lugar cerca en el {fullnameof RS-4W}."
script|job.arctic-missing-whale.start:12, , , "Sería un gran ayuda encontrarla o a su rastreador."
script|job.arctic-missing-whale.start:13, , , "Hazme saber lo que encuentres."
script|job.arctic-missing-whale.start:18, guide, , "{@guide}   Hmmm. ¡Parece que ya terminaste todas las tareas de tu trabajo!"
script|job.arctic-missing-whale.start:19, player, , "{@player}  Ah, sí... Supongo que tienes razón."
script|job.arctic-missing-whale.start:20, guide, , "{@guide}   Pareces indecisa de reportar tus hallazgos."
script|job.arctic-missing-whale.start:21, player, , "{@player} Es que... Desearía tener mejores noticias."
script|job.arctic-missing-whale.start:22, , , "Supongo que es hora de contarle a {nameof @arcticSci} lo que descubrimos."
script|job.arctic-missing-whale.switchToJob:1, player, , "{@player} ¿Y ahora qué, {nameof @guide}?"
script|job.arctic-missing-whale.switchToJob:2, guide, , "{@guide} Hmmm. Parece que terminaste todas tus tareas, Oli."
script|job.arctic-missing-whale.switchToJob:3, , , "Sólo te queda informar al {nameof @arcticSci}."
script|job.arctic-missing-whale.helpFindWhale:0, player, , "{@player} \t¿Qué hacemos ahora, {nameof @guide}?"
script|job.arctic-missing-whale.helpFindWhale:2, guide, , "{@guide}\tTendrás que investigar los restos de Linda."
script|job.arctic-missing-whale.helpFindWhale:3, , , "Pero antes, necesitarás un motor más potente."
script|job.arctic-missing-whale.helpFindWhale:4, , , "Si no, esa corriente submarina seguirá arrastrándote más allá del esqueleto."
script|job.arctic-missing-whale.helpFindWhale:5, player, , "{@player} Hmm. ¿Un motor más potente? Creo que vi algo así en la tienda."
script|job.arctic-missing-whale.helpFindWhale:7, guide, , "{@guide}\tTienes que encontrar a Linda, la ballena desaparecida."
script|job.arctic-missing-whale.helpFindWhale:8, , , "Comprueba tu AQOS para ver su última ubicación conocida."
script|job.arctic-missing-whale.enterScene:0, player, , "{@player}   De acuerdo. Vamos a hacer esto. ¿Puedes buscar el rastreador de Linda, {nameof @guide}?"
script|job.arctic-missing-whale.enterScene:1, guide, , "{@guide}    Procesando,... procesando..."
script|job.arctic-missing-whale.enterScene:2, , , "¡Sí! Parece que detectamos una señal débil."
script|job.arctic-missing-whale.enterScene:3, player, , "{@player}   ¡Oh, es increíble! Linda debe de estar cerca."
script|job.arctic-missing-whale.enterScene:4, , , "Le dije al profesor Whalen que la encontraríamos. Se pondrá muy contento."
script|job.arctic-missing-whale.LookAround:0, player, , "{@player}   ¿Qué tengo que hacer, {nameof @guide}?"
script|job.arctic-missing-whale.LookAround:2, guide, , "{@guide}    Comienza viendo si puedes encontrar el rastreador de Linda."
script|job.arctic-missing-whale.LookAround:4, guide, , "{@guide}    Necesitarás un motor más potente para seguir investigando."
script|job.arctic-missing-whale.LookAround:5, , , "Según mis datos, ¡la tienda debería tener uno en stock!"
script|job.arctic-missing-whale.LookAround:7, guide, , "{@guide}    A ver si encuentras alguna evidencia de la misma Linda."
script|job.arctic-missing-whale.LookAround:9, guide, , "{@guide}\tTendrás que escanear más detritus, Oli."
script|job.arctic-missing-whale.gotDetritus:0, player, , "{@player}   De acuerdo, {@guide}. ¿Y ahora qué?"
script|job.arctic-missing-whale.gotDetritus:1, guide, , "{@guide}\tTendrás que contar los detritus para completar tu tarea."
script|job.arctic-missing-whale.gotScans:0, player, , "{@player}   Parece que tenemos todo lo que necesitamos."
script|job.arctic-missing-whale.gotScans:1, guide, , "{@guide}    ¡Sí! Una gran cantidad de datos."
script|job.arctic-missing-whale.gotScans:2, player, , "{@player}   Y una mala noticia para {nameof @arcticSci}."
script|job.arctic-missing-whale.gotScans:3, , , "Será mejor que vayamos a decírselo. Por lo menos ahora sabrá dónde está."
script|job.arctic-missing-whale.helpBackToShip:0, player, , "{@player} \t¿Puedes recordarme dónde ir, {nameof @guide}?"
script|job.arctic-missing-whale.helpBackToShip:1, guide, , "{@guide} Mis sensores indican que te estás demorando, Oli."
script|job.arctic-missing-whale.helpBackToShip:2, player, , "{@player}   ¿Mande? ¡Claro que no!"
script|job.arctic-missing-whale.helpBackToShip:3, guide, , "{@guide}    Ah. Debo de haber interpretado mal los datos."
script|job.arctic-missing-whale.helpBackToShip:4, , , "Tienes que informar al {nameof @arcticSci} y decirle que Linda fue encontrada."
script|job.arctic-missing-whale.catchFindTracker:0, player, , "{@player}   ¿Por dónde empezamos, {nameof @guide}?"
script|job.arctic-missing-whale.catchFindTracker:1, guide, , "{@guide}    Tienes que buscar en el Sitio W por el dispositivo de rastreo de Linda."
script|job.arctic-missing-whale.catchFindWhale:0, player, , "{@player}   De acuerdo, {nameof @guide}. Ya tenemos el rastreador. ¿Y ahora qué?"
script|job.arctic-missing-whale.catchFindWhale:1, guide, , "{@guide}    Tienes que buscar en la zona para encontrar alguna pista de que Linda está aquí."
script|job.arctic-missing-whale.catchFindWhale:2, player, , "{@player} Estoy segura de que está cerca. Puedo sentirla."
script|job.arctic-missing-whale.catchFindWhale:3, , , "Sigamos buscando."
script|job.arctic-missing-whale.catchFoundDetritus:0, player, , "{@player} Vaya. Pobre Linda."
script|job.arctic-missing-whale.catchFoundDetritus:1, , , "Supongo que realmente es ella."
script|job.arctic-missing-whale.catchFoundDetritus:2, , , "¿Qué hacemos ahora, {nameof @guide}?"
script|job.arctic-missing-whale.catchFoundDetritus:3, guide, , "{@guide}  Tienes que contar todos los detritus."
script|job.arctic-missing-whale.catchFoundDetritus:4, , , "Una cantidad del tamaño de una ballena confirmará al {nameof @arcticSci} que Linda está aquí."
script|job.arctic-missing-whale.catchReportBack:0, guide, , "{@guide}\tRegresa a la estación para hablar con {nameof @arcticSci}."
script|job.arctic-missing-whale.argue.intro:5, arcticSci, , "{@arcticSci} ¿Encontraste a Linda?"
script|job.arctic-missing-whale.argue.intro:6, , , "Sí... pero lo siento. No son buenas noticias."
script|job.arctic-missing-whale.argue.intro:8, , , "No tengo idea... ¡sigo perdiéndome!"
script|job.arctic-missing-whale.argue.intro:10, , , "No, lo siento. Aún no hay rastro de ella."
script|job.arctic-missing-whale.argue.showClaim:1, , , "Presentar los datos del AQOS"
script|job.arctic-missing-whale.argue.showClaim:5, , , "Ahorita regreso"
script|job.arctic-missing-whale.argue.detritus:3, arcticSci, , "{@arcticSci}  Cielos. Sin duda son suficientes detritus para ser los restos de una ballena."
script|job.arctic-missing-whale.argue.detritus:4, , , "Podría ser Linda... pero hay mucha Ballena Boreal que pasa por aquí."
script|job.arctic-missing-whale.argue.detritus:5, , , "¿Encontraste algo que confirme que es ella?"
script|job.arctic-missing-whale.argue.whaleTracker:3, arcticSci, , "{@arcticSci}   Ay Dios... El rastreador de Linda. Esto explica por qué perdimos la señal."
script|job.arctic-missing-whale.argue.whaleTracker:4, , , "Pero eso significa que podría estar en cualquier parte."
script|job.arctic-missing-whale.argue.whaleTracker:5, , , "Al menos que haygas encontrado más pruebas de su ubicación...?"
script|job.arctic-missing-whale.argue.unrelated:1, arcticSci, , "{@arcticSci} Sin duda es fascinante, Oli. Pero no estoy segura de que sea útil aquí."
script|job.arctic-missing-whale.argue.giveUp:0, arcticSci, , "{@arcticSci} De acuerdo, Oli. Por favor, avísame si encuentres algo."
script|job.arctic-missing-whale.argue.cantFind:0, arcticSci, , "{@arcticSci}   Ay. Tenía el presentimiento de que esto ocurriría."
script|job.arctic-missing-whale.argue.cantFind:1, , , "Puede que nunca la localicemos. Espero que no le haya ocurrido nada malo..."
script|job.arctic-missing-whale.argue.sweptAway:0, arcticSci, , "{@arcticSci}    Ah, sí. Quizá debí haberte advertido sobre las corrientes."
script|job.arctic-missing-whale.argue.sweptAway:2, arcticSci, , "{@arcticSci}    ¡Pero parece que adquiriste un {h}Motor{/h} más fuerte! Ya no deberías ser arrastrada."
script|job.arctic-missing-whale.argue.sweptAway:3, , , "Buena suerte por allá."
script|job.arctic-missing-whale.argue.sweptAway:5, arcticSci, , "{@arcticSci}    Mientras no tengas un {h}Motor{/h} más potente, quizá te convenga cambiar de trabajo por ahora."
script|job.arctic-missing-whale.argue.sweptAway:6, , , "Siempre puedes volver a este trabajo más adelante."
script|job.arctic-missing-whale.argue.complete:1, arcticSci, , "{@arcticSci}   Oh. Pues bien."
script|job.arctic-missing-whale.argue.complete:2, , , "Vaya. Es una pena."
script|job.arctic-missing-whale.argue.complete:3, player, , "{@player} Lo siento mucho, profesor. Sé que llevas mucho tiempo estudiando a Linda."
script|job.arctic-missing-whale.argue.complete:4, arcticSci, , "{@arcticSci}   No lo sientas, Oli. Te estoy muy agradecida. Ahora sabemos dónde está."
script|job.arctic-missing-whale.argue.complete:5, , , "Aunque me pregunto cómo murió."
script|job.arctic-missing-whale.argue.complete:6, , , "Si alguna vez quieres volver a ayudar, quizá podamos llegar juntas al fondo del asunto."
script|job.arctic-missing-whale.argue.complete:7, player, , "{@player}       Por supuesto."
script|job.arctic-missing-whale.argue.complete:8, arcticSci, , "{@arcticSci}   Gracias, Oli. Eres increíblemente parecida a tu hermana."
script|job.arctic-missing-whale.argue.complete:9, , , "Vuelve cuando quieras."
script|job.arctic-picky-eaters.start:0, profArctic, , "{@profArctic} ¡Me alegra ver que tomaste otro trabajo, Oli!"
script|job.arctic-picky-eaters.start:1, profArctic, , "{@profArctic} Estoy intentando alimentar al bacalao con cantidades iguales de Algas y diatomeas..."
script|job.arctic-picky-eaters.start:2, , , "Pero parece que principalmente van a por las Diatomeas."
script|job.arctic-picky-eaters.start:4, profArctic, , "{@profArctic} Te enviaré los datos que obtuvimos hasta ahora."
script|job.arctic-picky-eaters.start:6, profArctic, , "{@profArctic} Te enviaré los datos que obtuvimos hasta ahora."
script|job.arctic-picky-eaters.start:13, profArctic, , "{@profArctic}   El mecánico esta molesto por todas las Algas que atascan los motores de la tripulación."
script|job.arctic-picky-eaters.start:14, player, , "{@player}   Qué raro. ¿Por qué crees que el bacalao no se está comiendo las algas?"
script|job.arctic-picky-eaters.start:15, profArctic, , "{@profArctic} Eso es lo que necesito que resuelvas."
script|job.arctic-picky-eaters.start:16, player, , "{@player}   De acuerdo. Muy fácil. Volveré al AquaLab y utilizaré el Tanque de Medidas."
script|job.arctic-picky-eaters.start:17, profArctic, , "{@profArctic} Estupendo. ¡Déjame saber lo que encuentres!"
script|job.arctic-picky-eaters.measureAlgaeOnly:0, guide, , "{@guide} Ya está uno y queda otro."
script|job.arctic-picky-eaters.measureDiatomsOnly:0, guide, , "{@guide}   Ya está uno y queda otro."
script|job.arctic-picky-eaters.measureBoth:0, guide, , "{@guide}  ¡Trabajo adecuado, Oli! Tienes todos los datos que necesitas."
script|job.arctic-picky-eaters.measureBoth:1, player, , "{@player} Sí... ¿pero qué significa?"
script|job.arctic-picky-eaters.measureBoth:2, guide, , "{@guide}  Procesando... procesando..."
script|job.arctic-picky-eaters.measureBoth:3, , , "Mis datos no son definitivos, Oli. Te sugiero que vuelvas a informar a la {nameof @profArctic}."
script|job.arctic-picky-eaters.catchObtainRateAlgae:0, player, , "{@player} ¿Qué hago ahora, {nameof @guide}?"
script|job.arctic-picky-eaters.catchObtainRateAlgae:1, guide, , "{@guide}     ¡Coloca el bacalao en el Tanque de Medidas con algo que se coma!"
script|job.arctic-picky-eaters.catchObtainRateDiatoms:0, player, , "{@player} Sale, {nameof @guide}. ¿Y ahora qué?"
script|job.arctic-picky-eaters.catchObtainRateDiatoms:1, guide, , "{@guide}\t ¡Coloca el Bacalao en el Tanque de Medidas con algo que se coma!"
script|job.arctic-picky-eaters.catchReportBack:0, guide, , "{@guide}\t Compara los índices que acabas de obtener. ¡Luego informa sobre tus descubrimientos a {nameof @profArctic}!"
script|job.arctic-picky-eaters.argue.intro:1, profArctic, , "{@profArctic} ¿Cómo te fue allá, Oli?"
script|job.arctic-picky-eaters.argue.intro:2, player, , "{@player} Así que... conseguí las tasas que necesitábamos. Pero no estoy totalmente segura de lo que significan."
script|job.arctic-picky-eaters.argue.intro:3, profArctic, , "{@profArctic} Bueno, las tasas de alimentación pueden decirnos mucho sobre cuánta energía necesita una especie."
script|job.arctic-picky-eaters.argue.firstQuery:0, profArctic, , "{@profArctic} Si una especie come grandes cantidades de otra especie, generalmente significa que esa especie está poco nutrida."
script|job.arctic-picky-eaters.argue.firstQuery:1, player, , "{@player} Ah... como cuando yo necesito comerme un millón de rollitos de algas de mi mami para quedarme llena."
script|job.arctic-picky-eaters.argue.firstQuery:2, , , "Em... pues no es que lo recomendaría."
script|job.arctic-picky-eaters.argue.firstQuery:3, profArctic, , "{@profArctic} Exactamente. Entonces, según tus datos, ¿qué especie es más nutritiva para el bacalao?"
script|job.arctic-picky-eaters.argue.chooseClaim:2, , , "Diatomeas"
script|job.arctic-picky-eaters.argue.chooseClaim:3, , , "Algas del Hielo"
script|job.arctic-picky-eaters.argue.chooseClaim:4, , , "Aún no estoy segura"
script|job.arctic-picky-eaters.argue.diatomQuery:0, profArctic, , "{@profArctic}  Bien, verifiquémoslo. ¿Cómo se comparan las tasas?"
script|job.arctic-picky-eaters.argue.chooseFactsDiatoms:0, , , "Presentar los datos del AQOS"
script|job.arctic-picky-eaters.argue.chooseFactsDiatoms:3, , , "Ahorita regreso"
script|job.arctic-picky-eaters.argue.revise:1, profArctic, , "{@profArctic}  Ay... en realidad, Oli, estas tasas muestran lo contrario."
script|job.arctic-picky-eaters.argue.revise:2, , , "Una nutrición alta implica tasas más bajas, porque el bacalao no necesita comer tanto."
script|job.arctic-picky-eaters.argue.revise:3, , , "Una nutrición baja implica tasas más altas, porque el bacalao necesita comer mucho para llenarse."
script|job.arctic-picky-eaters.argue.revise:4, , , "¿Quieres hacer otra prueba?"
script|job.arctic-picky-eaters.argue.revise:9, profArctic, , "{@profArctic}   Parece que te faltan las tasas de al menos uno de estos hechos."
script|job.arctic-picky-eaters.argue.revise:10, , , "Tendrás que volver a tu Tanque de Medidas y encontrar las tasas que necesitamos."
script|job.arctic-picky-eaters.argue.unrelatedDiatoms:0, profArctic, , "{@profArctic} Um... ¿querías enseñarme esto, Oli? Tenemos que ver las tasas de alimentación del Bacalao."
script|job.arctic-picky-eaters.argue.algaeQuery:0, profArctic, , "{@profArctic}  Vale, comprobémoslo dos veces. ¿Cómo se comparan las tasas?"
script|job.arctic-picky-eaters.argue.chooseFactsAlgae:0, , , "Presentar los datos del AQOS"
script|job.arctic-picky-eaters.argue.chooseFactsAlgae:3, , , "Ahorita regreso"
script|job.arctic-picky-eaters.argue.unrelatedAlgae:0, profArctic, , "{@profArctic} No entiendo cómo esto está relacionado con las tasas de consumo del bacalao."
script|job.arctic-picky-eaters.argue.notSure:0, profArctic, , "{@profArctic} Está bien, no hay prisa. Avísame cuando estés lista."
script|job.arctic-picky-eaters.argue.complete:2, profArctic, , "{@profArctic}  ¡Excelente trabajo, Oli! Parece que el bacalao no se está comiendo muchas Algas del Hielo porque pequeñas cantidades ofrece mucha nutrición."
script|job.arctic-picky-eaters.argue.complete:3, player, , "{@player} Vaya. Las Algas del Hielo deberán ser, como, un licuado de proteínas de Bacalao Polar."
script|job.arctic-picky-eaters.argue.complete:4, profArctic, , "{@profArctic} Me pregunto si esto tendrá algo que ver con lo que le ocurrió a esa ballena desaparecida..."
script|job.arctic-picky-eaters.argue.complete:5, , , "De todos modos, gracias por tu ayuda, Oli. Te debo una."
script|job.arctic-picky-eaters.argue.complete:8, profArctic, , "{@profArctic}   Parece que te faltan las tasas de al menos uno de estos hechos."
script|job.arctic-picky-eaters.argue.complete:9, , , "Tendrás que volver a tu Tanque de Medidas y encontrar las tasas que necesitamos."
script|job.arctic-salmon-competition.start:0, profArctic, , "{@profArctic}  ¡Genial! Estoy súper atascada con este modelo."
script|job.arctic-salmon-competition.start:1, , , "En primer lugar, aquí tienes algunos datos que mi equipo ya recopiló sobre el Salmón."
script|job.arctic-salmon-competition.start:8, player, , "{@player} Entonces, ¿dónde estás atascada?"
script|job.arctic-salmon-competition.start:9, profArctic, , "{@profArctic} No estoy contenta con el aspecto del modelo."
script|job.arctic-salmon-competition.start:10, , , "Me pregunto si el Bacalao Polar es la pieza perdida."
script|job.arctic-salmon-competition.start:11, , , "¿Puedes averiguar qué comen los bacalaos y añadirlos a nuestro modelo?"
script|job.arctic-salmon-competition.start:12, player, , "{@player} ¡Me encantaría!"
script|job.arctic-salmon-competition.start:13, profArctic, , "{@profArctic} ...."
script|job.arctic-salmon-competition.start:14, profArctic, , "{@profArctic} ¿Me estas haciendo la barba, Oli?"
script|job.arctic-salmon-competition.start:15, player, , "{@player}  ¿Mande? Claro que no, simplemente que me encanta averiguar cosas como estas..."
script|job.arctic-salmon-competition.start:16, profArctic, , "{@profArctic}  Sale, vale. Es que no estoy acostumbrada a que la gente se vuelva loca con este trabajo tanto como yo."
script|job.arctic-salmon-competition.allSet:0, guide, , "{@guide} ¡Trabajo adecuado, Oli! Oli tuviste los datos que necesitabas."
script|job.arctic-salmon-competition.allSet:1, , , "¡Es hora de ir al Laboratorio de Modelización!"
script|job.arctic-salmon-competition.modelsComplete:0, player, , "{@player} ¡Sí! Este modelo se está viendo mucho mejor."
script|job.arctic-salmon-competition.modelsComplete:1, , , "¡Estoy ansiosa por enseñárselo a {nameof @profArctic}!"
script|job.arctic-salmon-competition.modelSuggestions:2, guide, , "{@guide}    ¡Ya terminaste con esta parte! Dirígete a la ficha {h}Describir{/h}."
script|job.arctic-salmon-competition.modelSuggestions:4, guide, , "{@guide}    Una vez que haygas importado tus hechos y guardado el modelo Visual, ¡estaremos listos para crear nuestro Modelo de descripción!"
script|job.arctic-salmon-competition.modelSuggestions:8, guide, , "{@guide}    Es hora de comprobar tu modelo en la ficha {h}Describir{/h}."
script|job.arctic-salmon-competition.modelSuggestions:10, guide, , "{@guide}    Parece que no tenemos suficiente información para completar nuestro modelo con precisión."
script|job.arctic-salmon-competition.modelSuggestions:11, , , "Busca {h}signos de interrogación{/h} en la interfaz del Modelo Visual, esos señalan dónde podemos necesitar más datos."
script|job.arctic-salmon-competition.suggestReproduce:0, guide, , "{@guide}    ¿Conseguiste todas las frecuencias de reproducción?"
script|job.arctic-salmon-competition.suggestMeasure:0, guide, , "{@guide}    Quizás nos ayude utilizar el {h}Tanque de Medidas{/h} para encontrar los índices de los comportamientos que no medimos."
script|job.arctic-salmon-competition.suggestArcticCodEat:0, guide, , "{@guide}    ¿Quizás investiga qué come el {nameof ArcticCod}?"
script|job.arctic-salmon-competition.suggestChinookSalmonEat:0, guide, , "{@guide}    ¿Quizás deberías investigar qué come {nameof ChinookSalmon}?"
script|job.arctic-salmon-competition.catchObserveCod:0, player, , "{@player}  ¿Y ahora qué, {nameof @guide}?"
script|job.arctic-salmon-competition.catchObserveCod:1, guide, , "{@guide}   Tendrás que observar al {nameof ArcticCod} para averiguar qué comen."
script|job.arctic-salmon-competition.catchObserveCod:2, , , "Necesitaremos datos de escaneo detallados sobre cualquier organismo que se pueda comer."
script|job.arctic-salmon-competition.catchModelFish:0, player, , "{@player}  Bien, V. ¿Qué sigue?"
script|job.arctic-salmon-competition.catchModelFish:2, guide, , "{@guide}    Sugiero que nos dirijamos al {m}Laboratorio de Modelización{/m}."
script|job.arctic-salmon-competition.catchModelFish:4, guide, , "{@guide}    ¡Tenemos que construir un {h}Modelo Visual{/h} y un {h}Modelo de Sincronización{/h}!"
script|job.arctic-salmon-competition.catchReportBack:0, player, , "{@player} ¿Qué hago ahora, {nameof @guide}?"
script|job.arctic-salmon-competition.catchReportBack:1, guide, , "{@guide}  ¡Vuelve a la estación para reportar lo que encontraste!"
script|job.arctic-salmon-competition.argue.intro:4, profArctic, , "{@profArctic}  Vale, Oli, espero que tengas una respuesta para mí, porque este modelo me está jalando los pelos."
script|job.arctic-salmon-competition.argue.mainQuestion:0, profArctic, , "{@profArctic}   ¿Descubriste algo que pueda mejarar nuestro modelo?"
script|job.arctic-salmon-competition.argue.chooseClaim:0, , , "Añadir {nameof ArcticCod} si mejora el modelo sobre el {nameof ChinookSalmon}."
script|job.arctic-salmon-competition.argue.chooseClaim:1, , , "Añadir {nameof ArcticCod} no mejora el modelo sobre el {nameof ChinookSalmon}."
script|job.arctic-salmon-competition.argue.chooseClaim:2, , , "Te contestaré después"
script|job.arctic-salmon-competition.argue.notReady:0, profArctic, , "{@profArctic} No te preocupes, Oli. Avísame cuando estés lista."
script|job.arctic-salmon-competition.argue.notImprove:4, profArctic, , "{@profArctic} Mmm, interesante. ¿Puedes enseñarme tu último modelo?"
